match_no,date,season,competition,stage,home_or_away,home_team,away_team,win_or_loss,goals,assists,mins_played,abs_rating,shots,shots_on_target,key_passes,motm,final_remarks,Name,Team
m_707,2017-09-06,17/18,World Cup Qualifier,,H,Argentina,Venezuela,draw,0,0,90,8.7,5.0,1.0,4.0,Yes,,Messi,Argentina
m_706,2017-09-01,17/18,World Cup Qualifier,,A,Uruguay,Argentina,draw,0,0,90,7.8,4.0,1.0,3.0,Yes,,Messi,Argentina
m_705,2017-08-26,17/18,La Liga,,A,Alaves,Barcelona,win,2,0,90,9.82,10.0,6.0,3.0,Yes,"2 inside box goal, 2 left foot goal, 1 pen missed",Messi,Barcelona
m_704,2017-08-20,17/18,La Liga,,H,Barcelona,Real Betis,win,0,0,90,8.36,10.0,1.0,1.0,Yes,,Messi,Barcelona
m_703,2017-08-16,17/18,Supercopa de Espana,Final,A,Real Madrid,Barcelona,loss,0,0,90,6.27,3.0,1.0,1.0,No,,Messi,Barcelona
m_702,2017-08-13,17/18,Supercopa de Espana,Final,H,Barcelona,Real Madrid,loss,1,0,90,7.6,7.0,2.0,2.0,No,"1 pen goal, 1 left foot goal",Messi,Barcelona
m_701,2017-06-09,16/17,International Friendly,,N,Argentina,Brazil,win,0,0,90,6.65,0.0,0.0,0.0,No,,Messi,Argentina
m_700,2017-05-27,16/17,Copa del Rey,Final,N,Barcelona,Alaves,win,1,1,90,9.94,4.0,2.0,4.0,Yes,"1 outside box goal, 1 left foot goal",Messi,Barcelona
m_699,2017-05-21,16/17,La Liga,,H,Barcelona,Eibar,win,2,0,90,8.87,7.0,4.0,3.0,Yes,"1 pen goal, 1 inside box goal, 1 left foot goal, 1 right foot goal, 1 pen missed",Messi,Barcelona
m_698,2017-05-14,16/17,La Liga,,A,Las Palmas,Barcelona,win,0,0,90,7.01,6.0,1.0,0.0,No,,Messi,Barcelona
m_697,2017-05-06,16/17,La Liga,,H,Barcelona,Villarreal,win,2,0,90,9.41,6.0,4.0,3.0,Yes,"1 pen goal, 1 outside box goal, 2 left foot goal",Messi,Barcelona
m_696,2017-04-29,16/17,La Liga,,A,Espanyol,Barcelona,win,0,1,90,8.85,3.0,3.0,5.0,No,,Messi,Barcelona
m_695,2017-04-26,16/17,La Liga,,H,Barcelona,Osasuna,win,2,0,63,9.47,4.0,2.0,1.0,No,"1 inside box goal, 1 outside box goal, 2 left foot goal",Messi,Barcelona
m_694,2017-04-23,16/17,La Liga,,A,Real Madrid,Barcelona,win,2,0,90,9.57,6.0,4.0,0.0,Yes,"2 inside box goal, 2 left foot goal",Messi,Barcelona
m_693,2017-04-19,16/17,Champs League,QF,H,Barcelona,Juventus,draw,0,0,90,6.98,7.0,1.0,3.0,No,,Messi,Barcelona
m_692,2017-04-15,16/17,La Liga,,H,Barcelona,Real Sociedad,win,2,1,90,9.23,6.0,3.0,3.0,Yes,"1 inside box goal, 1 outside box goal, 2 left foot goal",Messi,Barcelona
m_691,2017-04-11,16/17,Champs League,QF,A,Juventus,Barcelona,loss,0,0,90,7.85,4.0,1.0,3.0,No,,Messi,Barcelona
m_690,2017-04-08,16/17,La Liga,,A,Malaga,Barcelona,loss,0,0,90,7.7,6.0,0.0,0.0,Yes,,Messi,Barcelona
m_689,2017-04-05,16/17,La Liga,,H,Barcelona,Sevilla,win,2,0,90,9.32,7.0,3.0,2.0,Yes,"2 inside box goal, 1 left foot goal, 1 right foot goal",Messi,Barcelona
m_688,2017-03-23,16/17,World Cup Qualifier,,H,Argentina,Chile,win,1,0,90,7.5,2.0,1.0,4.0,Yes,"1 pen goal, 1 left foot goal",Messi,Argentina
m_687,2017-03-19,16/17,La Liga,,H,Barcelona,Valencia,win,2,0,90,10.0,8.0,4.0,5.0,Yes,"1 pen goal, 1 inside box goal, 1 left foot goal, 1 right foot goal",Messi,Barcelona
m_686,2017-03-12,16/17,La Liga,,A,Deportivo La Coruna,Barcelona,loss,0,0,90,6.71,5.0,1.0,2.0,No,,Messi,Barcelona
m_685,2017-03-08,16/17,Champs League,R16,H,Barcelona,Paris Saint-Germain,win,1,0,90,8.25,4.0,1.0,3.0,No,"1 pen goal, 1 left foot goal",Messi,Barcelona
m_684,2017-03-04,16/17,La Liga,,H,Barcelona,Celta Vigo,win,2,2,90,10.0,6.0,3.0,4.0,Yes,"1 inside box goal, 1 outside box goal, 2 left foot goal",Messi,Barcelona
m_683,2017-03-01,16/17,La Liga,,H,Barcelona,Sporting Gijon,win,1,1,61,9.08,5.0,1.0,5.0,No,"1 inside box goal, 1 header goal",Messi,Barcelona
m_682,2017-02-26,16/17,La Liga,,A,Atletico Madrid,Barcelona,win,1,0,90,7.33,6.0,3.0,1.0,No,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_681,2017-02-19,16/17,La Liga,,H,Barcelona,Leganes,win,2,0,90,8.67,6.0,3.0,1.0,Yes,"1 pen goal, 1 inside box goal, 1 left foot goal, 1 right foot goal",Messi,Barcelona
m_680,2017-02-14,16/17,Champs League,R16,A,Paris Saint-Germain,Barcelona,loss,0,0,90,5.9,1.0,0.0,0.0,No,,Messi,Barcelona
m_679,2017-02-11,16/17,La Liga,,A,Alaves,Barcelona,win,1,0,90,9.09,7.0,2.0,0.0,No,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_678,2017-02-07,16/17,Copa del Rey,SF,H,Barcelona,Atletico Madrid,draw,0,0,90,7.2,3.0,2.0,0.0,No,,Messi,Barcelona
m_677,2017-02-04,16/17,La Liga,,H,Barcelona,Athletic Bilbao,win,1,0,64,8.13,3.0,1.0,1.0,No,"1 free kick goal, 1 left foot goal",Messi,Barcelona
m_676,2017-02-01,16/17,Copa del Rey,SF,A,Atletico Madrid,Barcelona,win,1,0,90,8.6,4.0,2.0,2.0,Yes,"1 outside box goal, 1 left foot goal",Messi,Barcelona
m_675,2017-01-29,16/17,La Liga,,A,Real Betis,Barcelona,draw,0,1,90,7.54,2.0,0.0,3.0,No,,Messi,Barcelona
m_674,2017-01-26,16/17,Copa del Rey,QF,H,Barcelona,Real Sociedad,win,1,2,90,8.8,1.0,1.0,3.0,Yes,"1 pen goal, 1 left foot goal",Messi,Barcelona
m_673,2017-01-22,16/17,La Liga,,A,Eibar,Barcelona,win,1,0,90,9.2,4.0,2.0,3.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_672,2017-01-19,16/17,Copa del Rey,QF,A,Real Sociedad,Barcelona,win,0,0,90,7.1,1.0,0.0,2.0,No,,Messi,Barcelona
m_671,2017-01-14,16/17,La Liga,,H,Barcelona,Las Palmas,win,1,0,90,8.93,6.0,3.0,6.0,No,"1 inside box goal, 1 right foot goal",Messi,Barcelona
m_670,2017-01-11,16/17,Copa del Rey,R16,H,Barcelona,Athletic Bilbao,win,1,0,90,7.6,5.0,1.0,0.0,No,"1 free kick goal, 1 left foot goal",Messi,Barcelona
m_669,2017-01-08,16/17,La Liga,,A,Villarreal,Barcelona,draw,1,0,90,8.81,6.0,2.0,7.0,Yes,"1 free kick goal, 1 left foot goal",Messi,Barcelona
m_668,2017-01-05,16/17,Copa del Rey,R16,A,Athletic Bilbao,Barcelona,loss,1,0,90,7.8,4.0,1.0,3.0,No,"1 free kick goal, 1 left foot goal",Messi,Barcelona
m_667,2016-12-18,16/17,La Liga,,H,Barcelona,Espanyol,win,1,0,90,8.68,7.0,2.0,2.0,No,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_666,2016-12-10,16/17,La Liga,,A,Osasuna,Barcelona,win,2,0,90,10.0,7.0,5.0,4.0,Yes,"2 inside box goal, 2 left foot goal",Messi,Barcelona
m_665,2016-12-06,16/17,Champs League,Group,H,Barcelona,Borussia Monchengladbach,win,1,0,90,8.45,4.0,3.0,2.0,No,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_664,2016-12-03,16/17,La Liga,,H,Barcelona,Real Madrid,draw,0,0,90,6.94,2.0,1.0,2.0,No,,Messi,Barcelona
m_663,2016-11-27,16/17,La Liga,,A,Real Sociedad,Barcelona,draw,1,0,90,8.42,2.0,1.0,0.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_662,2016-11-23,16/17,Champs League,Group,A,Celtic,Barcelona,win,2,0,90,9.16,6.0,2.0,2.0,Yes,"1 pen goal, 1 inside box goal, 2 left foot goal",Messi,Barcelona
m_661,2016-11-15,16/17,World Cup Qualifier,,H,Argentina,Colombia,win,1,2,90,10.0,2.0,1.0,5.0,Yes,"1 free kick goal, 1 left foot goal",Messi,Argentina
m_660,2016-11-10,16/17,World Cup Qualifier,,A,Brazil,Argentina,loss,0,0,90,7.06,3.0,0.0,3.0,No,,Messi,Argentina
m_659,2016-11-06,16/17,La Liga,,A,Sevilla,Barcelona,win,1,1,90,9.13,6.0,3.0,2.0,Yes,"1 outside box goal, 1 left foot goal",Messi,Barcelona
m_658,2016-11-01,16/17,Champs League,Group,A,Manchester City,Barcelona,loss,1,0,90,7.56,2.0,1.0,1.0,No,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_657,2016-10-29,16/17,La Liga,,H,Barcelona,Granada,win,0,0,90,6.23,4.0,0.0,1.0,No,,Messi,Barcelona
m_656,2016-10-22,16/17,La Liga,,A,Valencia,Barcelona,win,2,0,90,8.35,4.0,3.0,2.0,Yes,"1 pen goal, 1 inside box goal, 2 left foot goal",Messi,Barcelona
m_655,2016-10-19,16/17,Champs League,Group,H,Barcelona,Manchester City,win,3,1,90,10.0,4.0,3.0,3.0,Yes,"2 inside box goal, 1 outside box goal, 3 left foot goal",Messi,Barcelona
m_654,2016-10-15,16/17,La Liga,,H,Barcelona,Deportivo La Coruna,win,1,0,35,7.93,4.0,2.0,1.0,No,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_653,2016-09-21,16/17,La Liga,,H,Barcelona,Atletico Madrid,draw,0,0,59,6.84,5.0,2.0,1.0,No,,Messi,Barcelona
m_652,2016-09-17,16/17,La Liga,,A,Leganes,Barcelona,win,2,1,90,9.39,6.0,4.0,1.0,No,"1 pen goal, 1 inside box goal, 2 left foot goal",Messi,Barcelona
m_651,2016-09-13,16/17,Champs League,Group,H,Barcelona,Celtic,win,3,1,90,10.0,6.0,4.0,2.0,No,"3 inside box goal, 3 left foot goal",Messi,Barcelona
m_650,2016-09-10,16/17,La Liga,,H,Barcelona,Alaves,loss,0,0,30,6.02,3.0,0.0,0.0,No,,Messi,Barcelona
m_649,2016-09-01,16/17,World Cup Qualifier,,H,Argentina,Uruguay,win,1,0,90,7.95,3.0,1.0,0.0,Yes,"1 outside box goal, 1 left foot goal",Messi,Argentina
m_648,2016-08-28,16/17,La Liga,,A,Athletic Bilbao,Barcelona,win,0,0,90,7.19,2.0,0.0,2.0,No,,Messi,Barcelona
m_647,2016-08-20,16/17,La Liga,,H,Barcelona,Real Betis,win,2,1,90,10.0,12.0,5.0,6.0,Yes,"2 outside box goal, 2 left foot goal",Messi,Barcelona
m_646,2016-08-17,16/17,Supercopa de Espana,Final,H,Barcelona,Sevilla,win,1,1,90,9.1,6.0,1.0,2.0,Yes,"1 inside box goal, 1 header goal",Messi,Barcelona
m_645,2016-08-14,16/17,Supercopa de Espana,Final,A,Sevilla,Barcelona,win,0,1,90,8.26,4.0,2.0,3.0,Yes,,Messi,Barcelona
m_644,2016-06-26,15/16,Copa America,Final,N,Argentina,Chile,loss,0,0,120,7.7,3.0,1.0,6.0,No,,Messi,Argentina
m_643,2016-06-21,15/16,Copa America,SF,A,USA,Argentina,win,1,2,90,9.9,4.0,3.0,4.0,Yes,"1 free kick goal, 1 left foot goal",Messi,Argentina
m_642,2016-06-18,15/16,Copa America,QF,N,Argentina,Venezuela,win,1,2,90,9.4,5.0,2.0,2.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Argentina
m_641,2016-06-14,15/16,Copa America,Group,N,Argentina,Bolivia,win,0,0,45,6.7,2.0,0.0,0.0,No,,Messi,Argentina
m_640,2016-06-10,15/16,Copa America,Group,N,Argentina,Panama,win,3,0,29,9.1,3.0,3.0,1.0,Yes,"1 free kick goal, 2 inside box goal, 3 left foot goal",Messi,Argentina
m_639,2016-05-27,15/16,International Friendly,,H,Argentina,Honduras,win,0,0,64,,,,,,,Messi,Argentina
m_638,2016-05-22,15/16,Copa del Rey,Final,N,Barcelona,Sevilla,win,0,2,120,9.99,6.0,3.0,2.0,Yes,,Messi,Barcelona
m_637,2016-05-14,15/16,La Liga,,A,Granada,Barcelona,win,0,0,90,8.4,4.0,4.0,3.0,No,,Messi,Barcelona
m_636,2016-05-08,15/16,La Liga,,H,Barcelona,Espanyol,win,1,1,90,8.89,5.0,2.0,2.0,No,"1 free kick goal, 1 left foot goal",Messi,Barcelona
m_635,2016-04-30,15/16,La Liga,,A,Real Betis,Barcelona,win,0,2,90,8.63,2.0,0.0,4.0,Yes,,Messi,Barcelona
m_634,2016-04-23,15/16,La Liga,,H,Barcelona,Sporting Gijon,win,1,1,90,10.0,7.0,3.0,4.0,No,"1 inside box goal, 1 header goal",Messi,Barcelona
m_633,2016-04-20,15/16,La Liga,,A,Deportivo La Coruna,Barcelona,win,1,2,90,10.0,4.0,2.0,3.0,No,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_632,2016-04-17,15/16,La Liga,,H,Barcelona,Valencia,loss,1,0,90,8.54,7.0,4.0,3.0,Yes,"1 inside box goal, 1 right foot goal",Messi,Barcelona
m_631,2016-04-13,15/16,Champs League,QF,A,Atletico Madrid,Barcelona,loss,0,0,90,6.74,3.0,0.0,1.0,No,,Messi,Barcelona
m_630,2016-04-09,15/16,La Liga,,A,Real Sociedad,Barcelona,loss,0,0,90,6.25,7.0,2.0,0.0,No,,Messi,Barcelona
m_629,2016-04-05,15/16,Champs League,QF,H,Barcelona,Atletico Madrid,win,0,0,90,7.8,6.0,1.0,2.0,No,,Messi,Barcelona
m_628,2016-04-02,15/16,La Liga,,H,Barcelona,Real Madrid,loss,0,0,90,6.67,3.0,1.0,3.0,No,,Messi,Barcelona
m_627,2016-03-30,15/16,World Cup Qualifier,,H,Argentina,Bolivia,win,1,0,90,,,,,,"1 pen goal, 1 left foot goal",Messi,Argentina
m_626,2016-03-25,15/16,World Cup Qualifier,,A,Chile,Argentina,win,0,0,90,,,,,,,Messi,Argentina
m_625,2016-03-20,15/16,La Liga,,A,Villarreal,Barcelona,draw,0,0,90,7.8,4.0,1.0,3.0,No,,Messi,Barcelona
m_624,2016-03-16,15/16,Champs League,R16,H,Barcelona,Arsenal,win,1,0,90,8.92,6.0,3.0,2.0,No,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_623,2016-03-12,15/16,La Liga,,H,Barcelona,Getafe,win,1,3,90,10.0,6.0,2.0,6.0,Yes,"1 outside box goal, 1 left foot goal, 1 pen missed",Messi,Barcelona
m_622,2016-03-06,15/16,La Liga,,A,Eibar,Barcelona,win,2,0,90,9.03,4.0,3.0,2.0,Yes,"1 pen goal, 1 inside box goal, 2 left foot goal",Messi,Barcelona
m_621,2016-03-03,15/16,La Liga,,A,Rayo Vallecano,Barcelona,win,3,0,90,10.0,5.0,4.0,3.0,Yes,"3 inside box goal, 3 left foot goal",Messi,Barcelona
m_620,2016-02-28,15/16,La Liga,,H,Barcelona,Sevilla,win,1,0,90,7.62,6.0,2.0,1.0,No,"1 free kick goal, 1 left foot goal",Messi,Barcelona
m_619,2016-02-23,15/16,Champs League,R16,A,Arsenal,Barcelona,win,2,0,90,9.28,6.0,2.0,2.0,Yes,"1 pen goal, 1 inside box goal, 2 left foot goal",Messi,Barcelona
m_618,2016-02-20,15/16,La Liga,,A,Las Palmas,Barcelona,win,0,0,90,7.04,4.0,2.0,2.0,No,,Messi,Barcelona
m_617,2016-02-17,15/16,La Liga,,A,Sporting Gijon,Barcelona,win,2,0,90,9.49,4.0,3.0,2.0,Yes,"1 inside box goal, 1 outside box goal, 2 left foot goal",Messi,Barcelona
m_616,2016-02-14,15/16,La Liga,,H,Barcelona,Celta Vigo,win,1,2,90,9.95,4.0,2.0,4.0,No,"1 free kick goal, 1 left foot goal, 1 pen missed",Messi,Barcelona
m_615,2016-02-07,15/16,La Liga,,A,Levante,Barcelona,win,0,1,90,7.58,2.0,1.0,1.0,No,,Messi,Barcelona
m_614,2016-02-03,15/16,Copa del Rey,SF,H,Barcelona,Valencia,win,3,0,90,10.0,8.0,3.0,2.0,No,"3 inside box goal, 3 left foot goal",Messi,Barcelona
m_613,2016-01-30,15/16,La Liga,,H,Barcelona,Atletico Madrid,win,1,0,90,8.16,3.0,2.0,2.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_612,2016-01-27,15/16,Copa del Rey,QF,H,Barcelona,Athletic Bilbao,win,0,1,90,,,,,,,Messi,Barcelona
m_611,2016-01-23,15/16,La Liga,,A,Malaga,Barcelona,win,1,0,90,8.19,6.0,3.0,3.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_610,2016-01-17,15/16,La Liga,,H,Barcelona,Athletic Bilbao,win,1,0,45,6.92,3.0,1.0,1.0,No,"1 pen goal, 1 left foot goal",Messi,Barcelona
m_609,2016-01-13,15/16,Copa del Rey,R16,A,Espanyol,Barcelona,win,0,1,90,,,,,,,Messi,Barcelona
m_608,2016-01-09,15/16,La Liga,,H,Barcelona,Granada,win,3,0,90,9.5,5.0,4.0,1.0,Yes,"3 inside box goal, 3 left foot goal",Messi,Barcelona
m_607,2016-01-06,15/16,Copa del Rey,R16,H,Barcelona,Espanyol,win,2,2,90,,,,,,"1 free kick goal, 1 inside box goal, 2 left foot goal",Messi,Barcelona
m_606,2016-01-02,15/16,La Liga,,A,Espanyol,Barcelona,draw,0,0,90,7.54,4.0,1.0,1.0,No,,Messi,Barcelona
m_605,2015-12-30,15/16,La Liga,,H,Barcelona,Real Betis,win,1,0,90,8.81,6.0,3.0,1.0,No,"1 inside box goal, 1 right foot goal",Messi,Barcelona
m_604,2015-12-20,15/16,Club World Cup,Final,N,Barcelona,River Plate,win,1,0,90,,,,,,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_603,2015-12-12,15/16,La Liga,,H,Barcelona,Deportivo La Coruna,draw,1,1,90,9.99,6.0,3.0,5.0,Yes,"1 free kick goal, 1 left foot goal",Messi,Barcelona
m_602,2015-12-09,15/16,Champs League,Group,A,Bayer Leverkusen,Barcelona,draw,1,0,90,7.86,2.0,1.0,0.0,No,"1 inside box goal, 1 right foot goal",Messi,Barcelona
m_601,2015-12-05,15/16,La Liga,,A,Valencia,Barcelona,draw,0,1,90,7.65,7.0,3.0,2.0,No,,Messi,Barcelona
m_600,2015-11-28,15/16,La Liga,,H,Barcelona,Real Sociedad,win,1,0,90,9.3,6.0,2.0,0.0,No,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_599,2015-11-24,15/16,Champs League,Group,H,Barcelona,Roma,win,2,1,90,9.78,8.0,6.0,1.0,No,"2 inside box goal, 2 left foot goal",Messi,Barcelona
m_598,2015-11-21,15/16,La Liga,,A,Real Madrid,Barcelona,win,0,0,34,6.46,2.0,0.0,1.0,No,,Messi,Barcelona
m_597,2015-09-26,15/16,La Liga,,H,Barcelona,Las Palmas,win,0,0,10,6.43,1.0,0.0,0.0,No,,Messi,Barcelona
m_596,2015-09-23,15/16,La Liga,,A,Celta Vigo,Barcelona,loss,0,1,90,8.97,7.0,3.0,6.0,No,,Messi,Barcelona
m_595,2015-09-20,15/16,La Liga,,H,Barcelona,Levante,win,2,1,90,10.0,10.0,4.0,3.0,Yes,"1 pen goal, 1 inside box goal, 2 left foot goal, 1 pen missed",Messi,Barcelona
m_594,2015-09-16,15/16,Champs League,Group,A,Roma,Barcelona,draw,0,0,90,7.6,8.0,1.0,2.0,No,,Messi,Barcelona
m_593,2015-09-12,15/16,La Liga,,A,Atletico Madrid,Barcelona,win,1,0,30,8.51,3.0,1.0,2.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_592,2015-09-09,15/16,International Friendly,,N,Argentina,Mexico,draw,1,0,90,,,,,,"1 inside box goal, 1 left foot goal",Messi,Argentina
m_591,2015-09-04,15/16,International Friendly,,N,Argentina,Bolivia,win,2,0,25,,,,,,"2 inside box goal, 1 left foot goal, 1 header goal",Messi,Argentina
m_590,2015-08-29,15/16,La Liga,,H,Barcelona,Malaga,win,0,0,90,9.23,7.0,5.0,2.0,Yes,,Messi,Barcelona
m_589,2015-08-23,15/16,La Liga,,A,Athletic Bilbao,Barcelona,win,0,0,90,7.52,4.0,2.0,1.0,No,1 pen missed,Messi,Barcelona
m_588,2015-08-17,15/16,Supercopa de Espana,Final,H,Barcelona,Athletic Bilbao,draw,1,0,90,7.74,2.0,1.0,3.0,No,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_587,2015-08-14,15/16,Supercopa de Espana,Final,A,Athletic Bilbao,Barcelona,loss,0,0,90,6.7,5.0,3.0,0.0,No,,Messi,Barcelona
m_586,2015-08-11,15/16,UEFA Super Cup,Final,N,Barcelona,Sevilla,win,2,0,120,10.0,8.0,4.0,2.0,Yes,"2 free kick goal, 2 left foot goal",Messi,Barcelona
m_585,2015-07-04,14/15,Copa America,Final,A,Chile,Argentina,loss,0,0,120,8.2,1.0,0.0,1.0,No,,Messi,Argentina
m_584,2015-07-01,14/15,Copa America,SF,N,Argentina,Paraguay,win,0,3,90,9.71,4.0,1.0,5.0,No,,Messi,Argentina
m_583,2015-06-27,14/15,Copa America,QF,N,Argentina,Colombia,win,0,0,90,8.6,5.0,1.0,2.0,Yes,,Messi,Argentina
m_582,2015-06-20,14/15,Copa America,Group,N,Argentina,Jamaica,win,0,0,90,7.67,7.0,2.0,3.0,No,,Messi,Argentina
m_581,2015-06-17,14/15,Copa America,Group,N,Argentina,Uruguay,win,0,0,90,8.49,3.0,2.0,2.0,Yes,,Messi,Argentina
m_580,2015-06-13,14/15,Copa America,Group,N,Argentina,Paraguay,draw,1,0,90,7.88,7.0,2.0,1.0,No,"1 pen goal, 1 left foot goal",Messi,Argentina
m_579,2015-06-06,14/15,Champs League,Final,N,Barcelona,Juventus,win,0,0,90,8.23,3.0,1.0,1.0,Yes,,Messi,Barcelona
m_578,2015-05-30,14/15,Copa del Rey,Final,H,Barcelona,Athletic Bilbao,win,2,0,90,9.53,3.0,3.0,1.0,Yes,"2 inside box goal, 2 left foot goal",Messi,Barcelona
m_577,2015-05-23,14/15,La Liga,,H,Barcelona,Deportivo La Coruna,draw,2,0,90,8.94,5.0,4.0,1.0,Yes,"2 inside box goal, 1 right foot goal, 1 header goal",Messi,Barcelona
m_576,2015-05-17,14/15,La Liga,,A,Atletico Madrid,Barcelona,win,1,0,90,9.98,7.0,4.0,3.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_575,2015-05-12,14/15,Champs League,SF,A,Bayern Munich,Barcelona,loss,0,0,90,7.18,2.0,1.0,0.0,No,,Messi,Barcelona
m_574,2015-05-09,14/15,La Liga,,H,Barcelona,Real Sociedad,win,0,0,90,7.41,4.0,2.0,1.0,No,,Messi,Barcelona
m_573,2015-05-06,14/15,Champs League,SF,H,Barcelona,Bayern Munich,win,2,1,90,10.0,4.0,4.0,4.0,Yes,"1 inside box goal, 1 outside box goal, 1 left foot goal, 1 right foot goal",Messi,Barcelona
m_572,2015-05-02,14/15,La Liga,,A,Cordoba,Barcelona,win,2,1,90,10.0,8.0,3.0,4.0,No,"2 inside box goal, 1 left foot goal, 1 header goal",Messi,Barcelona
m_571,2015-04-28,14/15,La Liga,,H,Barcelona,Getafe,win,2,1,90,10.0,5.0,4.0,6.0,No,"1 pen goal, 1 inside box goal, 2 left foot goal",Messi,Barcelona
m_570,2015-04-25,14/15,La Liga,,A,Espanyol,Barcelona,win,1,0,90,8.54,4.0,1.0,1.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_569,2015-04-21,14/15,Champs League,QF,H,Barcelona,Paris Saint-Germain,win,0,0,90,7.91,4.0,1.0,0.0,No,,Messi,Barcelona
m_568,2015-04-18,14/15,La Liga,,H,Barcelona,Valencia,win,1,1,90,8.9,4.0,2.0,3.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_567,2015-04-15,14/15,Champs League,QF,A,Paris Saint-Germain,Barcelona,win,0,1,90,8.54,3.0,1.0,1.0,No,,Messi,Barcelona
m_566,2015-04-11,14/15,La Liga,,A,Sevilla,Barcelona,draw,1,0,90,8.42,6.0,2.0,1.0,No,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_565,2015-04-08,14/15,La Liga,,H,Barcelona,Almeria,win,1,0,90,9.59,5.0,4.0,2.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_564,2015-04-05,14/15,La Liga,,A,Celta Vigo,Barcelona,win,0,0,90,6.66,4.0,1.0,0.0,No,,Messi,Barcelona
m_563,2015-03-22,14/15,La Liga,,H,Barcelona,Real Madrid,win,0,1,90,8.61,5.0,1.0,4.0,Yes,,Messi,Barcelona
m_562,2015-03-18,14/15,Champs League,R16,H,Barcelona,Manchester City,win,0,1,90,10.0,8.0,3.0,5.0,Yes,,Messi,Barcelona
m_561,2015-03-14,14/15,La Liga,,A,Eibar,Barcelona,win,2,0,90,9.76,4.0,2.0,2.0,Yes,"1 pen goal, 1 inside box goal, 1 left foot goal, 1 header goal",Messi,Barcelona
m_560,2015-03-08,14/15,La Liga,,H,Barcelona,Rayo Vallecano,win,3,1,90,10.0,6.0,4.0,3.0,Yes,"1 pen goal, 2 inside box goal, 3 left foot goal",Messi,Barcelona
m_559,2015-03-04,14/15,Copa del Rey,SF,A,Villarreal,Barcelona,win,0,1,90,9.24,1.0,1.0,3.0,Yes,,Messi,Barcelona
m_558,2015-02-28,14/15,La Liga,,A,Granada,Barcelona,win,1,0,90,8.77,6.0,3.0,1.0,Yes,"1 inside box goal, 1 right foot goal",Messi,Barcelona
m_557,2015-02-24,14/15,Champs League,R16,A,Manchester City,Barcelona,win,0,0,90,8.9,4.0,2.0,3.0,Yes,1 pen missed,Messi,Barcelona
m_556,2015-02-21,14/15,La Liga,,H,Barcelona,Malaga,loss,0,0,90,7.46,1.0,0.0,2.0,No,,Messi,Barcelona
m_555,2015-02-15,14/15,La Liga,,H,Barcelona,Levante,win,3,1,90,10.0,9.0,5.0,1.0,Yes,"1 pen goal, 2 inside box goal, 1 left foot goal, 2 right foot goal",Messi,Barcelona
m_554,2015-02-11,14/15,Copa del Rey,SF,H,Barcelona,Villarreal,win,1,1,90,9.1,6.0,2.0,3.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_553,2015-02-08,14/15,La Liga,,A,Athletic Bilbao,Barcelona,win,1,2,90,9.74,4.0,1.0,5.0,Yes,"1 free kick goal, 1 left foot goal",Messi,Barcelona
m_552,2015-02-01,14/15,La Liga,,H,Barcelona,Villarreal,win,1,0,90,9.1,3.0,2.0,6.0,Yes,"1 outside box goal, 1 right foot goal",Messi,Barcelona
m_551,2015-01-28,14/15,Copa del Rey,QF,A,Atletico Madrid,Barcelona,win,0,0,90,8.04,3.0,2.0,2.0,No,,Messi,Barcelona
m_550,2015-01-24,14/15,La Liga,,A,Elche,Barcelona,win,2,2,90,10.0,4.0,3.0,4.0,Yes,"1 pen goal, 1 inside box goal, 2 left foot goal",Messi,Barcelona
m_549,2015-01-21,14/15,Copa del Rey,QF,H,Barcelona,Atletico Madrid,win,1,0,90,8.74,6.0,2.0,0.0,Yes,"1 inside box goal, 1 left foot goal, 1 pen missed",Messi,Barcelona
m_548,2015-01-18,14/15,La Liga,,A,Deportivo La Coruna,Barcelona,win,3,0,90,10.0,7.0,4.0,0.0,Yes,"3 inside box goal, 2 left foot goal, 1 header goal",Messi,Barcelona
