match_no,date,season,competition,stage,home_or_away,home_team,away_team,win_or_loss,goals,assists,mins_played,abs_rating,shots,shots_on_target,key_passes,motm,final_remarks,Name,Team
r_1008,2020-07-11,19/20,Serie A,,H,Juventus,Atalanta,draw,2,0,90,7.33,5.0,3.0,0.0,No,"2 pen goal, 2 right foot goal",Ronaldo,Juventus
r_1007,2020-07-07,19/20,Serie A,,A,AC Milan,Juventus,loss,1,0,90,7.26,4.0,1.0,0.0,No,"1 inside box goal, 1 left foot goal",Ronaldo,Juventus
r_1006,2020-07-04,19/20,Serie A,,H,Juventus,Torino,win,1,1,90,8.87,6.0,2.0,3.0,Yes,"1 free kick goal, 1 right foot goal",Ronaldo,Juventus
r_1005,2020-06-30,19/20,Serie A,,A,Genoa,Juventus,win,1,0,74,8.63,6.0,4.0,0.0,No,"1 outside box goal, 1 right foot goal",Ronaldo,Juventus
r_1004,2020-06-26,19/20,Serie A,,H,Juventus,Lecce,win,1,1,90,8.33,7.0,2.0,2.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Juventus
r_1003,2020-06-22,19/20,Serie A,,A,Bologna,Juventus,win,1,0,90,7.83,6.0,2.0,1.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Juventus
r_1002,2020-06-17,19/20,Coppa Italia,Final,N,Juventus,Napoli,loss,0,0,90,7.2,3.0,1.0,2.0,No,,Ronaldo,Juventus
r_1001,2020-06-12,19/20,Coppa Italia,SF,H,Juventus,AC Milan,draw,0,0,90,6.54,9.0,2.0,2.0,No,1 pen missed,Ronaldo,Juventus
r_1000,2020-03-08,19/20,Serie A,,H,Juventus,Inter Milan,win,0,1,90,7.51,9.0,1.0,3.0,No,,Ronaldo,Juventus
r_999,2020-02-26,19/20,Champs League,R16,A,Lyon,Juventus,loss,0,0,90,5.99,4.0,0.0,0.0,No,,Ronaldo,Juventus
r_998,2020-02-22,19/20,Serie A,,A,SPAL,Juventus,win,1,0,90,8.18,9.0,4.0,0.0,Yes,"1 inside box goal, 1 right foot goal",Ronaldo,Juventus
r_997,2020-02-13,19/20,Coppa Italia,SF,A,AC Milan,Juventus,draw,1,0,90,7.43,4.0,1.0,1.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Juventus
r_996,2020-02-08,19/20,Serie A,,A,Verona,Juventus,loss,1,0,90,7.94,7.0,2.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Juventus
r_995,2020-02-02,19/20,Serie A,,H,Juventus,Fiorentina,win,2,0,90,8.44,4.0,2.0,2.0,Yes,"2 pen goal, 2 right foot goal",Ronaldo,Juventus
r_994,2020-01-26,19/20,Serie A,,A,Napoli,Juventus,loss,1,0,90,7.22,3.0,1.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Juventus
r_993,2020-01-22,19/20,Coppa Italia,QF,H,Juventus,Roma,win,1,0,90,7.7,4.0,1.0,2.0,No,"1 inside box goal, 1 left foot goal",Ronaldo,Juventus
r_992,2020-01-19,19/20,Serie A,,H,Juventus,Parma,win,2,0,90,9.05,8.0,4.0,4.0,Yes,"2 inside box goal, 2 right foot goal",Ronaldo,Juventus
r_991,2020-01-12,19/20,Serie A,,A,Roma,Juventus,win,1,0,90,7.44,3.0,2.0,0.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Juventus
r_990,2020-01-06,19/20,Serie A,,H,Juventus,Cagliari,win,3,1,90,10.0,8.0,4.0,2.0,Yes,"1 pen goal, 2 inside box goal, 1 left foot goal, 2 right foot goal",Ronaldo,Juventus
r_989,2019-12-22,19/20,Supercoppa Italiana,Final,N,Juventus,Lazio,loss,0,0,90,7.32,5.0,1.0,1.0,No,,Ronaldo,Juventus
r_988,2019-12-18,19/20,Serie A,,A,Sampdoria,Juventus,win,1,0,90,8.34,4.0,2.0,0.0,Yes,"1 inside box goal, 1 header goal",Ronaldo,Juventus
r_987,2019-12-15,19/20,Serie A,,H,Juventus,Udinese,win,2,0,90,9.26,7.0,3.0,2.0,Yes,"2 inside box goal, 1 left foot goal, 1 right foot goal",Ronaldo,Juventus
r_986,2019-12-11,19/20,Champs League,Group,A,Bayer Leverkusen,Juventus,win,1,0,90,7.51,2.0,1.0,0.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Juventus
r_985,2019-12-07,19/20,Serie A,,A,Lazio,Juventus,loss,1,0,90,7.48,2.0,2.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Juventus
r_984,2019-12-01,19/20,Serie A,,H,Juventus,Sassuolo,draw,1,0,90,7.35,9.0,2.0,2.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Juventus
r_983,2019-11-26,19/20,Champs League,Group,H,Juventus,Atletico Madrid,win,0,0,90,6.89,1.0,0.0,2.0,No,,Ronaldo,Juventus
r_982,2019-11-17,19/20,Euros Qualifier,,A,Luxembourg,Portugal,win,1,0,90,7.1,5.0,2.0,0.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Portugal
r_981,2019-11-14,19/20,Euros Qualifier,,H,Portugal,Lithuania,win,3,0,90,9.3,13.0,5.0,2.0,Yes,"1 pen goal, 1 inside box goal, 1 outside box goal, 3 right foot goal",Ronaldo,Portugal
r_980,2019-11-10,19/20,Serie A,,H,Juventus,AC Milan,win,0,0,54,6.43,1.0,1.0,1.0,No,,Ronaldo,Juventus
r_979,2019-11-06,19/20,Champs League,Group,A,Lokomotiv Moscow,Juventus,win,0,0,82,6.65,8.0,3.0,0.0,No,,Ronaldo,Juventus
r_978,2019-11-02,19/20,Serie A,,A,Torino,Juventus,win,0,0,90,6.63,7.0,3.0,1.0,No,,Ronaldo,Juventus
r_977,2019-10-30,19/20,Serie A,,H,Juventus,Genoa,win,1,0,90,8.39,7.0,4.0,5.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Juventus
r_976,2019-10-22,19/20,Champs League,Group,H,Juventus,Lokomotiv Moscow,win,0,0,90,7.4,8.0,3.0,1.0,No,,Ronaldo,Juventus
r_975,2019-10-19,19/20,Serie A,,H,Juventus,Bologna,win,1,0,90,8.62,6.0,3.0,3.0,Yes,"1 inside box goal, 1 right foot goal",Ronaldo,Juventus
r_974,2019-10-14,19/20,Euros Qualifier,,A,Ukraine,Portugal,loss,1,0,90,8.63,10.0,6.0,3.0,Yes,"1 pen goal, 1 right foot goal",Ronaldo,Portugal
r_973,2019-10-11,19/20,Euros Qualifier,,H,Portugal,Luxembourg,win,1,0,90,8.0,10.0,4.0,3.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Portugal
r_972,2019-10-06,19/20,Serie A,,A,Inter Milan,Juventus,win,0,0,90,8.24,7.0,2.0,1.0,Yes,,Ronaldo,Juventus
r_971,2019-10-01,19/20,Champs League,Group,H,Juventus,Bayer Leverkusen,win,1,0,90,8.19,5.0,3.0,1.0,Yes,"1 inside box goal, 1 right foot goal",Ronaldo,Juventus
r_970,2019-09-28,19/20,Serie A,,H,Juventus,SPAL,win,1,0,90,9.22,6.0,5.0,3.0,Yes,"1 inside box goal, 1 header goal",Ronaldo,Juventus
r_969,2019-09-21,19/20,Serie A,,H,Juventus,Verona,win,1,1,90,7.61,10.0,1.0,3.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Juventus
r_968,2019-09-18,19/20,Champs League,Group,A,Atletico Madrid,Juventus,draw,0,0,90,7.27,3.0,2.0,0.0,No,,Ronaldo,Juventus
r_967,2019-09-14,19/20,Serie A,,A,Fiorentina,Juventus,draw,0,0,90,6.34,3.0,1.0,0.0,No,,Ronaldo,Juventus
r_966,2019-09-10,19/20,Euros Qualifier,,A,Lithuania,Portugal,win,4,0,90,10.0,8.0,5.0,3.0,Yes,"1 pen goal, 2 inside box goal, 1 outside box goal, 4 right foot goal",Ronaldo,Portugal
r_965,2019-09-07,19/20,Euros Qualifier,,A,Serbia,Portugal,win,1,0,90,7.3,7.0,1.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Portugal
r_964,2019-08-31,19/20,Serie A,,H,Juventus,Napoli,win,1,0,90,7.65,3.0,2.0,2.0,No,"1 inside box goal, 1 left foot goal",Ronaldo,Juventus
r_963,2019-08-24,19/20,Serie A,,A,Parma,Juventus,win,0,0,90,6.52,7.0,2.0,0.0,No,,Ronaldo,Juventus
r_962,2019-06-09,18/19,Nations League,Final,H,Portugal,Netherlands,win,0,0,90,6.8,3.0,1.0,2.0,No,,Ronaldo,Portugal
r_961,2019-06-05,18/19,Nations League,SF,H,Portugal,Switzerland,win,3,0,90,10.0,5.0,3.0,1.0,Yes,"1 free kick goal, 2 inside box goal, 3 right foot goal",Ronaldo,Portugal
r_960,2019-05-19,18/19,Serie A,,H,Juventus,Atalanta,draw,0,0,90,6.42,3.0,1.0,0.0,No,,Ronaldo,Juventus
r_959,2019-05-12,18/19,Serie A,,A,Roma,Juventus,loss,0,0,90,6.81,1.0,0.0,2.0,No,,Ronaldo,Juventus
r_958,2019-05-03,18/19,Serie A,,H,Juventus,Torino,draw,1,0,90,7.68,5.0,2.0,2.0,No,"1 inside box goal, 1 header goal",Ronaldo,Juventus
r_957,2019-04-27,18/19,Serie A,,A,Inter Milan,Juventus,draw,1,0,90,7.89,3.0,1.0,1.0,Yes,"1 inside box goal, 1 left foot goal",Ronaldo,Juventus
r_956,2019-04-20,18/19,Serie A,,H,Juventus,Fiorentina,win,0,0,90,6.8,6.0,1.0,0.0,No,,Ronaldo,Juventus
r_955,2019-04-16,18/19,Champs League,QF,H,Juventus,Ajax,loss,1,0,90,7.57,6.0,1.0,2.0,No,"1 inside box goal, 1 header goal",Ronaldo,Juventus
r_954,2019-04-10,18/19,Champs League,QF,A,Ajax,Juventus,draw,1,0,90,7.3,2.0,1.0,2.0,No,"1 inside box goal, 1 header goal",Ronaldo,Juventus
r_953,2019-03-25,18/19,Euros Qualifier,,H,Portugal,Serbia,draw,0,0,31,6.8,4.0,2.0,0.0,No,,Ronaldo,Portugal
r_952,2019-03-22,18/19,Euros Qualifier,,H,Portugal,Ukraine,draw,0,0,90,7.2,7.0,3.0,1.0,No,,Ronaldo,Portugal
r_951,2019-03-12,18/19,Champs League,R16,H,Juventus,Atletico Madrid,win,3,0,90,10.0,5.0,3.0,0.0,Yes,"1 pen goal, 2 inside box goal, 1 right foot goal, 2 header goal",Ronaldo,Juventus
r_950,2019-03-03,18/19,Serie A,,A,Napoli,Juventus,win,0,0,90,6.83,2.0,0.0,0.0,No,,Ronaldo,Juventus
r_949,2019-02-24,18/19,Serie A,,A,Bologna,Juventus,win,0,0,90,6.41,2.0,2.0,1.0,No,,Ronaldo,Juventus
r_948,2019-02-20,18/19,Champs League,R16,A,Atletico Madrid,Juventus,loss,0,0,90,7.35,7.0,1.0,2.0,No,,Ronaldo,Juventus
r_947,2019-02-15,18/19,Serie A,,H,Juventus,Frosinone,win,1,1,64,8.9,7.0,2.0,3.0,Yes,"1 inside box goal, 1 right foot goal",Ronaldo,Juventus
r_946,2019-02-10,18/19,Serie A,,A,Sassuolo,Juventus,win,1,1,90,9.09,4.0,2.0,1.0,Yes,"1 inside box goal, 1 header goal",Ronaldo,Juventus
r_945,2019-02-02,18/19,Serie A,,H,Juventus,Parma,draw,2,1,90,9.93,10.0,4.0,6.0,Yes,"2 inside box goal, 1 right foot goal, 1 header goal",Ronaldo,Juventus
r_944,2019-01-30,18/19,Coppa Italia,QF,A,Atalanta,Juventus,loss,0,0,90,6.9,3.0,0.0,0.0,No,,Ronaldo,Juventus
r_943,2019-01-27,18/19,Serie A,,A,Lazio,Juventus,win,1,0,90,7.9,1.0,1.0,1.0,Yes,"1 pen goal, 1 right foot goal",Ronaldo,Juventus
r_942,2019-01-21,18/19,Serie A,,H,Juventus,Chievo,win,0,0,90,6.4,8.0,2.0,3.0,No,1 pen missed,Ronaldo,Juventus
r_941,2019-01-16,18/19,Supercoppa Italiana,Final,N,Juventus,AC Milan,win,1,0,90,7.32,5.0,1.0,1.0,No,"1 inside box goal, 1 header goal",Ronaldo,Juventus
r_940,2019-01-12,18/19,Coppa Italia,R16,A,Bologna,Juventus,win,0,0,28,6.6,1.0,1.0,0.0,No,,Ronaldo,Juventus
r_939,2018-12-29,18/19,Serie A,,H,Juventus,Sampdoria,win,2,0,90,8.26,5.0,4.0,1.0,Yes,"1 pen goal, 1 inside box goal, 2 right foot goal",Ronaldo,Juventus
r_938,2018-12-26,18/19,Serie A,,A,Atalanta,Juventus,draw,1,0,25,6.91,1.0,1.0,0.0,No,"1 inside box goal, 1 header goal",Ronaldo,Juventus
r_937,2018-12-22,18/19,Serie A,,H,Juventus,Roma,win,0,0,90,6.62,10.0,3.0,1.0,No,,Ronaldo,Juventus
r_936,2018-12-15,18/19,Serie A,,A,Torino,Juventus,win,1,0,90,7.67,6.0,3.0,0.0,Yes,"1 pen goal, 1 right foot goal",Ronaldo,Juventus
r_935,2018-12-12,18/19,Champs League,Group,A,Young Boys,Juventus,loss,0,1,90,7.54,6.0,1.0,4.0,No,,Ronaldo,Juventus
r_934,2018-12-07,18/19,Serie A,,H,Juventus,Inter Milan,win,0,0,90,6.6,4.0,1.0,1.0,No,,Ronaldo,Juventus
r_933,2018-12-01,18/19,Serie A,,A,Fiorentina,Juventus,win,1,0,80,7.57,6.0,2.0,4.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Juventus
r_932,2018-11-27,18/19,Champs League,Group,H,Juventus,Valencia,win,0,1,90,7.58,9.0,3.0,2.0,No,,Ronaldo,Juventus
r_931,2018-11-24,18/19,Serie A,,H,Juventus,SPAL,win,1,0,90,7.42,5.0,2.0,1.0,No,"1 inside box goal, 1 left foot goal",Ronaldo,Juventus
r_930,2018-11-11,18/19,Serie A,,A,AC Milan,Juventus,win,1,0,90,8.36,5.0,3.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Juventus
r_929,2018-11-07,18/19,Champs League,Group,H,Juventus,Manchester United,loss,1,0,90,7.62,8.0,1.0,3.0,Yes,"1 inside box goal, 1 right foot goal",Ronaldo,Juventus
r_928,2018-11-03,18/19,Serie A,,H,Juventus,Cagliari,win,0,1,90,8.07,5.0,0.0,2.0,No,,Ronaldo,Juventus
r_927,2018-10-27,18/19,Serie A,,A,Empoli,Juventus,win,2,0,90,8.0,6.0,3.0,1.0,No,"1 pen goal, 1 outside box goal, 2 right foot goal",Ronaldo,Juventus
r_926,2018-10-23,18/19,Champs League,Group,A,Manchester United,Juventus,win,0,0,90,7.08,3.0,2.0,1.0,No,,Ronaldo,Juventus
r_925,2018-10-20,18/19,Serie A,,H,Juventus,Genoa,draw,1,0,90,7.73,11.0,3.0,0.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Juventus
r_924,2018-10-06,18/19,Serie A,,A,Udinese,Juventus,win,1,0,90,7.81,7.0,3.0,1.0,No,"1 inside box goal, 1 left foot goal",Ronaldo,Juventus
r_923,2018-09-29,18/19,Serie A,,H,Juventus,Napoli,win,0,2,90,8.52,8.0,5.0,3.0,No,,Ronaldo,Juventus
r_922,2018-09-26,18/19,Serie A,,H,Juventus,Bologna,win,0,1,90,7.63,4.0,1.0,3.0,No,,Ronaldo,Juventus
r_921,2018-09-23,18/19,Serie A,,A,Frosinone,Juventus,win,1,0,90,8.22,10.0,5.0,1.0,Yes,"1 inside box goal, 1 left foot goal",Ronaldo,Juventus
r_920,2018-09-19,18/19,Champs League,Group,A,Valencia,Juventus,win,0,0,29,5.31,2.0,0.0,1.0,No,,Ronaldo,Juventus
r_919,2018-09-16,18/19,Serie A,,H,Juventus,Sassuolo,win,2,0,90,8.52,9.0,3.0,0.0,Yes,"2 inside box goal, 1 left foot goal, 1 right foot goal",Ronaldo,Juventus
r_918,2018-09-01,18/19,Serie A,,A,Parma,Juventus,win,0,0,90,7.26,8.0,1.0,3.0,No,,Ronaldo,Juventus
r_917,2018-08-25,18/19,Serie A,,H,Juventus,Lazio,win,0,1,90,8.23,6.0,4.0,3.0,Yes,,Ronaldo,Juventus
r_916,2018-08-18,18/19,Serie A,,A,Chievo,Juventus,win,0,0,90,7.54,9.0,4.0,2.0,No,,Ronaldo,Juventus
r_915,2018-06-30,17/18,World Cup,R16,N,Portugal,Uruguay,loss,0,0,90,6.66,6.0,1.0,1.0,No,,Ronaldo,Portugal
r_914,2018-06-25,17/18,World Cup,Group,N,Portugal,Iran,draw,0,0,90,6.96,5.0,3.0,1.0,No,1 pen missed,Ronaldo,Portugal
r_913,2018-06-20,17/18,World Cup,Group,N,Portugal,Morocco,win,1,0,90,7.46,6.0,1.0,1.0,No,"1 inside box goal, 1 header goal",Ronaldo,Portugal
r_912,2018-06-15,17/18,World Cup,Group,N,Portugal,Spain,draw,3,0,90,9.83,4.0,3.0,1.0,Yes,"1 pen goal, 1 free kick goal, 1 outside box goal, 1 left foot goal, 2 right foot goal",Ronaldo,Portugal
r_911,2018-06-07,17/18,International Friendly,,H,Portugal,Algeria,win,0,1,75,,,,,,,Ronaldo,Portugal
r_910,2018-05-26,17/18,Champs League,Final,N,Real Madrid,Liverpool,win,0,0,90,6.61,3.0,1.0,1.0,No,,Ronaldo,Real Madrid
r_909,2018-05-19,17/18,La Liga,,A,Villarreal,Real Madrid,draw,1,0,62,7.28,5.0,2.0,0.0,No,"1 inside box goal, 1 header goal",Ronaldo,Real Madrid
r_908,2018-05-06,17/18,La Liga,,A,Barcelona,Real Madrid,draw,1,0,45,7.05,7.0,3.0,0.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_907,2018-05-01,17/18,Champs League,SF,H,Real Madrid,Bayern Munich,draw,0,0,90,6.95,5.0,1.0,0.0,No,,Ronaldo,Real Madrid
r_906,2018-04-25,17/18,Champs League,SF,A,Bayern Munich,Real Madrid,win,0,0,90,6.61,2.0,0.0,0.0,No,,Ronaldo,Real Madrid
r_905,2018-04-18,17/18,La Liga,,H,Real Madrid,Athletic Bilbao,draw,1,0,90,8.05,7.0,3.0,3.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_904,2018-04-11,17/18,Champs League,QF,H,Real Madrid,Juventus,loss,1,0,90,7.79,6.0,3.0,1.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Real Madrid
r_903,2018-04-08,17/18,La Liga,,H,Real Madrid,Atletico Madrid,draw,1,0,64,7.69,4.0,3.0,2.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_902,2018-04-03,17/18,Champs League,QF,A,Juventus,Real Madrid,win,2,1,90,9.94,7.0,3.0,3.0,Yes,"2 inside box goal, 2 right foot goal",Ronaldo,Real Madrid
r_901,2018-03-26,17/18,International Friendly,,N,Portugal,Netherlands,loss,0,0,68,5.92,0.0,0.0,0.0,No,,Ronaldo,Portugal
r_900,2018-03-23,17/18,International Friendly,,N,Portugal,Egypt,win,2,0,90,,,,,,"2 inside box goal, 2 header goal",Ronaldo,Portugal
r_899,2018-03-18,17/18,La Liga,,H,Real Madrid,Girona,win,4,1,90,10.0,10.0,7.0,3.0,Yes,"4 inside box goal, 2 left foot goal, 2 right foot goal",Ronaldo,Real Madrid
r_898,2018-03-10,17/18,La Liga,,A,Eibar,Real Madrid,win,2,0,90,8.64,6.0,4.0,0.0,No,"2 inside box goal, 1 right foot goal, 1 header goal",Ronaldo,Real Madrid
r_897,2018-03-06,17/18,Champs League,R16,A,Paris Saint-Germain,Real Madrid,win,1,1,90,8.82,4.0,1.0,4.0,No,"1 inside box goal, 1 header goal",Ronaldo,Real Madrid
r_896,2018-03-03,17/18,La Liga,,H,Real Madrid,Getafe,win,2,0,78,8.81,4.0,3.0,0.0,Yes,"2 inside box goal, 1 left foot goal, 1 header goal",Ronaldo,Real Madrid
r_895,2018-02-24,17/18,La Liga,,H,Real Madrid,Alaves,win,2,0,90,9.43,8.0,4.0,1.0,No,"2 inside box goal, 1 left foot goal, 1 right foot goal",Ronaldo,Real Madrid
r_894,2018-02-18,17/18,La Liga,,A,Real Betis,Real Madrid,win,1,0,90,8.8,5.0,4.0,1.0,Yes,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_893,2018-02-14,17/18,Champs League,R16,H,Real Madrid,Paris Saint-Germain,win,2,0,90,8.37,10.0,4.0,0.0,Yes,"1 pen goal, 1 inside box goal, 1 left foot goal, 1 right foot goal",Ronaldo,Real Madrid
r_892,2018-02-10,17/18,La Liga,,H,Real Madrid,Real Sociedad,win,3,1,90,10.0,7.0,3.0,4.0,Yes,"3 inside box goal, 1 left foot goal, 1 right foot goal, 1 header goal",Ronaldo,Real Madrid
r_891,2018-02-03,17/18,La Liga,,A,Levante,Real Madrid,draw,0,0,82,6.71,7.0,2.0,0.0,No,,Ronaldo,Real Madrid
r_890,2018-01-27,17/18,La Liga,,A,Valencia,Real Madrid,win,2,0,90,8.65,7.0,4.0,0.0,Yes,"2 pen goal, 2 right foot goal",Ronaldo,Real Madrid
r_889,2018-01-21,17/18,La Liga,,H,Real Madrid,Deportivo La Coruna,win,2,1,83,10.0,7.0,3.0,1.0,Yes,"2 inside box goal, 1 left foot goal, 1 header goal",Ronaldo,Real Madrid
r_888,2018-01-13,17/18,La Liga,,H,Real Madrid,Villarreal,loss,0,0,90,6.67,11.0,4.0,2.0,No,,Ronaldo,Real Madrid
r_887,2018-01-07,17/18,La Liga,,A,Celta Vigo,Real Madrid,draw,0,0,90,7.01,5.0,3.0,1.0,No,,Ronaldo,Real Madrid
r_886,2017-12-23,17/18,La Liga,,H,Real Madrid,Barcelona,loss,0,0,90,6.54,5.0,1.0,1.0,No,,Ronaldo,Real Madrid
r_885,2017-12-16,17/18,Club World Cup,Final,N,Real Madrid,Gremio,win,1,0,90,,,,,,"1 free kick goal, 1 right foot goal",Ronaldo,Real Madrid
r_884,2017-12-13,17/18,Club World Cup,SF,N,Real Madrid,Al Jazira,win,1,0,90,,,,,,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_883,2017-12-09,17/18,La Liga,,H,Real Madrid,Sevilla,win,2,0,75,8.97,5.0,3.0,1.0,Yes,"1 pen goal, 1 inside box goal, 2 right foot goal",Ronaldo,Real Madrid
r_882,2017-12-06,17/18,Champs League,Group,H,Real Madrid,Borussia Dortmund,win,1,0,90,8.2,8.0,5.0,2.0,No,"1 outside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_881,2017-12-02,17/18,La Liga,,A,Athletic Bilbao,Real Madrid,draw,0,0,90,7.4,6.0,2.0,2.0,No,,Ronaldo,Real Madrid
r_880,2017-11-25,17/18,La Liga,,H,Real Madrid,Malaga,win,1,0,90,7.48,7.0,4.0,0.0,No,"1 inside box goal, 1 left foot goal, 1 pen missed",Ronaldo,Real Madrid
r_879,2017-11-21,17/18,Champs League,Group,A,APOEL,Real Madrid,win,2,1,90,10.0,8.0,3.0,1.0,Yes,"2 inside box goal, 1 left foot goal, 1 header goal",Ronaldo,Real Madrid
r_878,2017-11-18,17/18,La Liga,,A,Atletico Madrid,Real Madrid,draw,0,0,90,6.98,7.0,2.0,2.0,No,,Ronaldo,Real Madrid
r_877,2017-11-05,17/18,La Liga,,H,Real Madrid,Las Palmas,win,0,1,90,8.23,8.0,1.0,3.0,No,,Ronaldo,Real Madrid
r_876,2017-11-01,17/18,Champs League,Group,A,Tottenham Hotspur,Real Madrid,loss,1,0,90,7.86,7.0,5.0,0.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_875,2017-10-29,17/18,La Liga,,A,Girona,Real Madrid,loss,0,0,90,6.5,7.0,3.0,1.0,No,,Ronaldo,Real Madrid
r_874,2017-10-22,17/18,La Liga,,H,Real Madrid,Eibar,win,0,0,90,7.07,5.0,2.0,1.0,No,,Ronaldo,Real Madrid
r_873,2017-10-17,17/18,Champs League,Group,H,Real Madrid,Tottenham Hotspur,draw,1,0,90,7.72,8.0,3.0,1.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Real Madrid
r_872,2017-10-14,17/18,La Liga,,A,Getafe,Real Madrid,win,1,0,90,7.28,5.0,3.0,2.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_871,2017-10-10,17/18,World Cup Qualifier,,H,Portugal,Switzerland,win,0,0,90,6.73,3.0,0.0,0.0,No,,Ronaldo,Portugal
r_870,2017-10-07,17/18,World Cup Qualifier,,A,Andorra,Portugal,win,1,0,45,8.0,5.0,2.0,2.0,No,"1 inside box goal, 1 left foot goal",Ronaldo,Portugal
r_869,2017-10-01,17/18,La Liga,,H,Real Madrid,Espanyol,win,0,1,90,8.06,5.0,1.0,5.0,No,,Ronaldo,Real Madrid
r_868,2017-09-26,17/18,Champs League,Group,A,Borussia Dortmund,Real Madrid,win,2,0,90,8.07,5.0,2.0,0.0,No,"2 inside box goal, 1 left foot goal, 1 right foot goal",Ronaldo,Real Madrid
r_867,2017-09-23,17/18,La Liga,,A,Alaves,Real Madrid,win,0,0,90,7.97,6.0,1.0,1.0,No,,Ronaldo,Real Madrid
r_866,2017-09-20,17/18,La Liga,,H,Real Madrid,Real Betis,loss,0,0,90,7.06,12.0,2.0,1.0,No,,Ronaldo,Real Madrid
r_865,2017-09-13,17/18,Champs League,Group,H,Real Madrid,APOEL,win,2,0,90,8.68,9.0,3.0,2.0,Yes,"1 pen goal, 1 inside box goal, 2 right foot goal",Ronaldo,Real Madrid
r_864,2017-09-03,17/18,World Cup Qualifier,,A,Hungary,Portugal,win,0,1,90,7.7,9.0,2.0,3.0,No,,Ronaldo,Portugal
r_863,2017-08-31,17/18,World Cup Qualifier,,H,Portugal,Faroe Islands,win,3,1,90,10.0,6.0,5.0,3.0,Yes,"1 pen goal, 2 inside box goal, 1 left foot goal, 2 right foot goal",Ronaldo,Portugal
r_862,2017-08-13,17/18,Supercopa de Espana,Final,A,Barcelona,Real Madrid,win,1,0,24,5.56,3.0,1.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_861,2017-08-08,17/18,UEFA Super Cup,Final,N,Real Madrid,Manchester United,win,0,0,7,6.15,1.0,0.0,0.0,No,,Ronaldo,Real Madrid
r_860,2017-06-28,16/17,Confederations Cup,SF,N,Portugal,Chile,loss,0,0,120,,,,,,,Ronaldo,Portugal
r_859,2017-06-24,16/17,Confederations Cup,Group,N,Portugal,New Zealand,win,1,0,67,,,,,,"1 pen goal, 1 right foot goal",Ronaldo,Portugal
r_858,2017-06-21,16/17,Confederations Cup,Group,A,Russia,Portugal,win,1,0,90,,,,,,"1 inside box goal, 1 header goal",Ronaldo,Portugal
r_857,2017-06-18,16/17,Confederations Cup,Group,N,Portugal,Mexico,draw,0,1,90,,,,,,,Ronaldo,Portugal
r_856,2017-06-09,16/17,World Cup Qualifier,,A,Latvia,Portugal,win,2,1,90,10.0,9.0,7.0,2.0,Yes,"2 inside box goal, 2 header goal",Ronaldo,Portugal
r_855,2017-06-03,16/17,Champs League,Final,N,Real Madrid,Juventus,win,2,0,90,8.44,6.0,2.0,0.0,No,"2 inside box goal, 2 right foot goal",Ronaldo,Real Madrid
r_854,2017-05-21,16/17,La Liga,,A,Malaga,Real Madrid,win,1,0,90,7.69,3.0,2.0,2.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_853,2017-05-17,16/17,La Liga,,A,Celta Vigo,Real Madrid,win,2,0,85,8.47,3.0,2.0,0.0,No,"1 inside box goal, 1 outside box goal, 2 left foot goal",Ronaldo,Real Madrid
r_852,2017-05-14,16/17,La Liga,,H,Real Madrid,Sevilla,win,2,0,90,8.97,4.0,3.0,1.0,Yes,"2 inside box goal, 1 left foot goal, 1 right foot goal",Ronaldo,Real Madrid
r_851,2017-05-10,16/17,Champs League,SF,A,Atletico Madrid,Real Madrid,loss,0,0,90,6.47,6.0,2.0,1.0,No,,Ronaldo,Real Madrid
